상품상태,카테고리ID,상품명,판매가,재고수량,대표 이미지 파일명,상품 상세정보,판매자 상품코드,제조사,브랜드,부가세,원산지 직접입력,배송방법,배송비 유형,기본배송비,배송비 결제방식,반품배송비,교환배송비,지역별 차등배송비 정보,옵션형태,대카테고리,중카테고리,소카테고리
신상품,56811931,양도양수 토스터 스탠다드 9368,4433618,81,2157778554_aHGiPeYoVs_1756948883_img97.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 1년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 토스터, 220V, 소비전력 0.9kW, 크기 300x200x200mm</div>",CH1537049,네스프레소,네스프레소,과세상품,일본,렌탈배송,수량별,3000,착불 또는 선결제,3000,10000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방기기/가정용,렌탈서비스,토스터
신상품,52783764,스팀오븐 스탠다드 2531,3298571,85,1544242087_JHzAiwnPlU_1756948883_img26.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 2년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 스팀오븐, 220V, 소비전력 3.8kW, 크기 1200x800x700mm</div>",CH3890700,LG,LG,과세상품,미국,렌탈배송,수량별,5000,착불 또는 선결제,3000,0,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/유지보수,상업용기기,스팀오븐
중고상품,53990037,주서기 스탠다드 2880,4668685,19,9686640104_ocQLaqcdqW_1756948883_img63.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 2년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 주서기, 220V, 소비전력 0.8kW, 크기 250x250x400mm</div>",CH2323749,델롱기,델롱기,과세상품,수입산_아시아_중국,렌탈배송,유료,12000,착불 또는 선결제,0,20000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방기기/가정용,가정용기기,주서기
신상품,54580961,양도양수 믹서 스탠다드 4302,2888885,35,1805758123_bvBosTxZeu_1756948883_img71.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 2년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 믹서, 220V, 소비전력 0.5kW, 크기 200x200x400mm</div>",CH9110076,보쉬,보쉬,과세상품,이탈리아,렌탈배송,무료,5000,선결제,3000,6000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/유지보수,유지보수,믹서
신상품,58010462,양도양수 식기세척기 스탠다드 8822,3325676,160,2705292825_qkADPWNzDh_1756948883_img54.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 2년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 식기세척기, 220V, 소비전력 1.8kW, 크기 600x600x850mm</div>",CH8603910,키친에이드,키친에이드,과세상품,일본,"택배, 소포, 등기",수량별,10000,착불 또는 선결제,3000,10000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방기기/상업용,상업용기기,식기세척기
렌탈상품,50624252,렌탈 전자레인지 프리미엄 5032,734265,101,6566428938_SDPjruyWua_1756948883_img82.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 2년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 전자레인지, 220V, 소비전력 1.0kW, 크기 500x300x300mm</div>",CH6199668,보쉬,보쉬,과세상품,독일,렌탈배송,유료,15000,착불 또는 선결제,0,0,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/렌탈/양도양수,계약관리,전자레인지
중고상품,50448546,양도양수 오븐 스탠다드 1423,4359322,930,8923363842_zKEhTAeeNC_1756948883_img56.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 4년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 오븐, 220V, 소비전력 3.5kW, 크기 1200x800x600mm</div>",CH3720497,브레빌,브레빌,과세상품,수입산_아시아_중국,렌탈배송,무료,10000,선결제,5000,6000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,렌탈서비스/계약관리,계약관리,오븐
렌탈상품,52145123,렌탈 냉장고 스탠다드 5987,3648127,912,2268756202_KvaFFxrCOu_1756948883_img17.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 5년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 냉장고, 220V, 소비전력 2.0kW, 크기 1800x900x800mm</div>",CH8942041,LG,LG,과세상품,미국,직배송,수량별,12000,착불 또는 선결제,0,10000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방기기/상업용,상업용기기,냉장고
중고상품,58961169,양도양수 그릴 스탠다드 5937,1511457,133,6191989413_zflBAdMRzC_1756948883_img22.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 4년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 그릴, 220V, 소비전력 2.5kW, 크기 700x400x200mm</div>",CH7482759,델롱기,델롱기,과세상품,독일,"택배, 소포, 등기",무료,12000,선결제,3000,6000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/유지보수,상업용기기,그릴
렌탈상품,51039509,렌탈 커피머신 스탠다드 7474,790420,373,2225943880_placHcFrRZ_1756948883_img34.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 5년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 커피머신, 220V, 소비전력 1.2kW, 크기 300x400x400mm</div>",CH5690949,브레빌,브레빌,과세상품,수입산_아시아_중국,"택배, 소포, 등기",수량별,3000,착불 또는 선결제,0,0,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/유지보수,유지보수,커피머신
신상품,52245057,토스터 스탠다드 2153,3218023,346,5300526090_ewdNJnWYHf_1756948883_img90.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 4년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 토스터, 220V, 소비전력 0.9kW, 크기 300x200x200mm</div>",CH8331257,브레빌,브레빌,과세상품,독일,화물배송,무료,10000,선결제,5000,10000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방기기/가정용,가정용기기,토스터
렌탈상품,52558513,렌탈 그릴 스탠다드 2310,470011,714,7483955957_ZKKSgGsLSP_1756948883_img65.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 2년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 그릴, 220V, 소비전력 2.5kW, 크기 700x400x200mm</div>",CH3112776,쿠진아트,쿠진아트,과세상품,대한민국,직배송,무료,10000,선결제,5000,20000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방기기/상업용,유지보수,그릴
중고상품,56428518,전자레인지 스탠다드 2411,3196833,432,4189497772_cQnDnFyPgf_1756948883_img44.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 2년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 전자레인지, 220V, 소비전력 1.0kW, 크기 500x300x300mm</div>",CH2211301,키친에이드,키친에이드,과세상품,대한민국,직배송,유료,12000,착불 또는 선결제,15000,30000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/렌탈/양도양수,양도양수,전자레인지
신상품,51754597,양도양수 식기세척기 스탠다드 5606,3095181,680,6226963773_stuhvAZUMR_1756948883_img85.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 5년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 식기세척기, 220V, 소비전력 1.8kW, 크기 600x600x850mm</div>",CH3875321,삼성,삼성,과세상품,미국,직배송,무료,10000,선결제,15000,20000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/렌탈/양도양수,양도양수,식기세척기
중고상품,54772661,양도양수 제빙기 스탠다드 3993,832515,959,1846053537_BDwqmbelcl_1756948883_img18.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 3년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 제빙기, 220V, 소비전력 1.5kW, 크기 600x500x800mm</div>",CH8459340,LG,LG,과세상품,중국,렌탈배송,유료,3000,착불 또는 선결제,0,30000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/렌탈/양도양수,양도양수,제빙기
렌탈상품,59646968,렌탈 커피머신 스탠다드 3351,468722,699,1313650275_OwgqGYVXIF_1756948883_img47.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 5년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 커피머신, 220V, 소비전력 1.2kW, 크기 300x400x400mm</div>",CH1469975,보쉬,보쉬,과세상품,미국,직배송,수량별,5000,착불 또는 선결제,5000,6000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/렌탈/양도양수,양도양수,커피머신
중고상품,58628014,식기세척기 스탠다드 9871,499193,789,2721305429_cdIwBwVsZP_1756948883_img59.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 1년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 식기세척기, 220V, 소비전력 1.8kW, 크기 600x600x850mm</div>",CH6508966,삼성,삼성,과세상품,미국,화물배송,유료,10000,착불 또는 선결제,0,10000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/렌탈/양도양수,렌탈서비스,식기세척기
신상품,56433173,양도양수 오븐 스탠다드 7247,1096785,466,2997273376_fUiUEgDyWB_1756948883_img85.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 2년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 오븐, 220V, 소비전력 3.5kW, 크기 1200x800x600mm</div>",CH6995616,키친에이드,키친에이드,과세상품,미국,렌탈배송,수량별,0,착불 또는 선결제,15000,30000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/유지보수,상업용기기,오븐
중고상품,59271477,양도 스탠다드 9661,3039583,274,3205667496_WDHfawPpIY_1756948883_img74.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 1년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 양도, 양도양수 계약서, 계약 양도 가능</div>",CH3034579,브레빌,브레빌,과세상품,미국,렌탈배송,유료,12000,착불 또는 선결제,10000,10000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,렌탈서비스/계약관리,렌탈서비스,양도
중고상품,54945048,스팀오븐 스탠다드 1594,4334371,509,7197309949_JpkMXleSBh_1756948883_img19.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 5년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 스팀오븐, 220V, 소비전력 3.8kW, 크기 1200x800x700mm</div>",CH3766423,삼성,삼성,과세상품,일본,직배송,무료,3000,선결제,0,20000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/유지보수,유지보수,스팀오븐
신상품,50630539,양도양수 전자레인지 스탠다드 4609,3024022,589,8021338775_BFjaSUrhzO_1756948883_img25.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 5년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 전자레인지, 220V, 소비전력 1.0kW, 크기 500x300x300mm</div>",CH1977490,삼성,삼성,과세상품,일본,화물배송,무료,15000,선결제,3000,30000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/렌탈/양도양수,렌탈서비스,전자레인지
렌탈상품,56273930,렌탈 냉장고 스탠다드 3923,4250084,70,5972500401_gdOKJEjuVY_1756948883_img15.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 5년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 냉장고, 220V, 소비전력 2.0kW, 크기 1800x900x800mm</div>",CH5340034,삼성,삼성,과세상품,독일,화물배송,수량별,10000,착불 또는 선결제,15000,10000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/렌탈/양도양수,렌탈서비스,냉장고
신상품,56197256,양도양수 믹서 프리미엄 1767,1685743,806,1749843203_lWZmcLtKRW_1756948883_img74.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 4년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 믹서, 220V, 소비전력 0.5kW, 크기 200x200x400mm</div>",CH8555351,델롱기,델롱기,과세상품,일본,"택배, 소포, 등기",유료,15000,착불 또는 선결제,10000,6000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/렌탈/양도양수,렌탈서비스,믹서
신상품,57045016,식기세척기 스탠다드 8503,864708,375,9829531676_fUQZGDakVp_1756948883_img98.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 4년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 식기세척기, 220V, 소비전력 1.8kW, 크기 600x600x850mm</div>",CH3436993,키친에이드,키친에이드,과세상품,대한민국,"택배, 소포, 등기",수량별,3000,착불 또는 선결제,15000,30000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방기기/상업용,유지보수,식기세척기
렌탈상품,56291455,렌탈 커피머신 프리미엄 9162,547048,969,2010223837_EtANioGVXq_1756948883_img38.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 1년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 커피머신, 220V, 소비전력 1.2kW, 크기 300x400x400mm</div>",CH2358860,LG,LG,과세상품,대한민국,렌탈배송,수량별,10000,착불 또는 선결제,15000,30000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/유지보수,렌탈서비스,커피머신
렌탈상품,54696782,렌탈 그릴 프리미엄 1039,2972074,355,1619070531_PbWScwFWvs_1756948883_img99.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 1년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 그릴, 220V, 소비전력 2.5kW, 크기 700x400x200mm</div>",CH8645106,네스프레소,네스프레소,과세상품,수입산_아시아_중국,직배송,수량별,12000,착불 또는 선결제,0,6000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방기기/상업용,상업용기기,그릴
중고상품,50182823,양도양수 전자레인지 프리미엄 5342,2358879,668,9919775207_rCnkQmssYE_1756948883_img48.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 1년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 전자레인지, 220V, 소비전력 1.0kW, 크기 500x300x300mm</div>",CH6307579,네스프레소,네스프레소,과세상품,중국,화물배송,수량별,0,착불 또는 선결제,15000,20000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방기기/가정용,가정용기기,전자레인지
렌탈상품,58951198,렌탈 믹서 스탠다드 6322,2628873,222,7923240111_aAjdwRmnYC_1756948883_img27.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 1년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 믹서, 220V, 소비전력 0.5kW, 크기 200x200x400mm</div>",CH1443913,브레빌,브레빌,과세상품,독일,"택배, 소포, 등기",유료,10000,착불 또는 선결제,10000,30000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방장비/유지보수,유지보수,믹서
중고상품,55178785,양도양수 믹서 스탠다드 4904,4065021,927,6545071957_umBHIofaEy_1756948883_img74.jpg,"<p>주방 장비 렌탈 및 양도양수 관련 상세 정보. 렌탈 기간: 3년, 양도 조건: 계약 양도 가능.</p><br><img src=""https://example.com/img.jpg"" /><div>제품 사양: 믹서, 220V, 소비전력 0.5kW, 크기 200x200x400mm</div>",CH7012196,키친에이드,키친에이드,과세상품,독일,"택배, 소포, 등기",무료,3000,선결제,0,30000,제주배송비: 3000 / 도서산간배송비: 5000,조합형,주방기기/가정용,양도양수,믹서
